website_name,product_name,product_image,brand,category,subcategory,price,original_price,discount_percent,rating,review_count,size_options,color,fit_type,fabric,sleeve_type,pattern,description,availability,seller,product_url,scrape_date
Ajio,RIO Mint Green Women Regular Fit Shirt with Patch Pockets,https://assets.ajio.com/medias/sys_master/root/20240528/PKSX/66558f9c05ac7d77bb827b4a/rio_mint_green_women_regular_fit_shirt_with_patch_pockets.jpg,RIO,Women,Shirts,127,499,49,,,,Mint,Regular Fit,,,,"RIO Mint Green Women Regular Fit Shirt with Patch Pockets. Brand: RIO. Color: Mint. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/rio-women-regular-fit-shirt-with-patch-pockets/p/443046352_mint,2026-06-26T12:13:00.063541+00:00
Ajio,Lee Cooper Green Women Floral All-Over Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250613/v8we/684c236f7a6cd4182faab7c7/lee_cooper_green_women_floral_all-over_print_regular_fit_shirt.jpg,Lee Cooper,Women,Shirts,217,999,69,,,,Green,Regular Fit,,,Floral,"Lee Cooper Green Women Floral All-Over Print Regular Fit Shirt. Brand: Lee Cooper. Color: Green. Fit: Regular Fit. Pattern: Floral. Category: Women, Shirts",InStock,,https://www.ajio.com/lee-cooper-women-floral-all-over-print-regular-fit-shirt/p/443074122_green,2026-06-26T12:13:00.063541+00:00
Ajio,OLD NAVY sky blue Women Loose Fit Cotton Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20251230/oBWT/69538ec1cbfa0d560839dd04/old_navy_sky_blue_women_loose_fit_cotton_shirt_with_spread_collar.jpg,OLD NAVY,Women,Shirts,900,1799,50,,,,Skyblue,Loose Fit,Cotton,,,"OLD NAVY sky blue Women Loose Fit Cotton Shirt with Spread Collar. Brand: OLD NAVY. Color: Skyblue. Fit: Loose Fit. Fabric: Cotton. Category: Women, Shirts",InStock,,https://www.ajio.com/old-navy-women-loose-fit-cotton-shirt-with-spread-collar/p/442754103_skyblue,2026-06-26T12:13:00.063541+00:00
Ajio,DNMX Blue & White Women Striped Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260401/jj0M/69ccc2805bc52e77e023a47e/dnmx_blue_%26_white_women_striped_regular_fit_shirt.jpg,DNMX,Women,Shirts,284,799,29,,,,Blue,Regular Fit,,,Striped,"DNMX Blue & White Women Striped Regular Fit Shirt. Brand: DNMX. Color: Blue. Fit: Regular Fit. Pattern: Striped. Category: Women, Shirts",InStock,,https://www.ajio.com/dnmx-women-striped-regular-fit-shirt/p/443109064_blue,2026-06-26T12:13:00.063541+00:00
Ajio,Biba Blue Women Floral Print Relaxed Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root/20250311/Rah1/67cffb7f59f83539802ee524/biba_blue_women_floral_print_relaxed_fit_shirt_with_spread_collar.jpg,Biba,Women,Shirts,692,1799,45,,,,Blue,Relaxed Fit,,,Floral,"Biba Blue Women Floral Print Relaxed Fit Shirt with Spread Collar. Brand: Biba. Color: Blue. Fit: Relaxed Fit. Pattern: Floral. Category: Women, Shirts",InStock,,https://www.ajio.com/biba-women-floral-print-relaxed-fit-shirt-with-spread-collar/p/701326681_blue,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Black Women Regular Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root/20250604/481L/683faa037a6cd4182f7e7736/leia_black_women_regular_fit_shirt_with_spread_collar.jpg,LEIA,Women,Shirts,168,800,70,,,L,Black,Regular Fit,,,,"LEIA Black Women Regular Fit Shirt with Spread Collar. Brand: LEIA. Color: Black. Fit: Regular Fit. Size: L. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-regular-fit-shirt-with-spread-collar/p/701673513_black,2026-06-26T12:13:00.063541+00:00
Ajio,DNMX Blue Women Striped Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250509/7Ri9/681e08417a6cd4182f224d95/dnmx_blue_women_striped_relaxed_fit_shirt.jpg,DNMX,Women,Shirts,204,799,49,,,,Blue,Relaxed Fit,,,Striped,"DNMX Blue Women Striped Relaxed Fit Shirt. Brand: DNMX. Color: Blue. Fit: Relaxed Fit. Pattern: Striped. Category: Women, Shirts",InStock,,https://www.ajio.com/dnmx-women-striped-relaxed-fit-shirt/p/443070444_blue,2026-06-26T12:13:00.063541+00:00
Ajio,CRIMSOUNE CLUB Yellow Women Slim Fit Spread Collar Shirt,https://assets.ajio.com/medias/sys_master/root/20250510/VhWc/681eb14f7a6cd4182f23f369/crimsoune_club_yellow_women_slim_fit_spread_collar_shirt.jpg,CRIMSOUNE CLUB,Women,Shirts,595,1699,50,,,,Yellow,Slim Fit,,,,"CRIMSOUNE CLUB Yellow Women Slim Fit Spread Collar Shirt. Brand: CRIMSOUNE CLUB. Color: Yellow. Fit: Slim Fit. Category: Women, Shirts. 2.3K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/crimsoune-club-women-slim-fit-spread-collar-shirt/p/701561639_yellow,2026-06-26T12:13:00.063541+00:00
Ajio,OLD NAVY Black Women Loose Fit Cotton Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20251212/8Orc/693b9b828945db77cf29d62c/old_navy_black_women_loose_fit_cotton_shirt_with_spread_collar.jpg,OLD NAVY,Women,Shirts,917,1799,49,,,,Black,Loose Fit,Cotton,,,"OLD NAVY Black Women Loose Fit Cotton Shirt with Spread Collar. Brand: OLD NAVY. Color: Black. Fit: Loose Fit. Fabric: Cotton. Category: Women, Shirts",InStock,,https://www.ajio.com/old-navy-women-loose-fit-cotton-shirt-with-spread-collar/p/442754103_black,2026-06-26T12:13:00.063541+00:00
Ajio,RIO Brown Women Front Tie-Up Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250811/rRiH/6899db278bfb9009ac763a34/rio_brown_women_front_tie-up_regular_fit_shirt.jpg,RIO,Women,Shirts,178,699,49,,,,Brown,Regular Fit,,,,"RIO Brown Women Front Tie-Up Regular Fit Shirt. Brand: RIO. Color: Brown. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/rio-women-front-tie-up-regular-fit-shirt/p/443082763_brown,2026-06-26T12:13:00.063541+00:00
Ajio,RIO Off White Women Embellished Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250121/I5rj/678f8588663dbe1c5fead01f/rio_off_white_women_embellished_regular_fit_shirt.jpg,RIO,Women,Shirts,178,699,49,,,,Off White,Regular Fit,,,,"RIO Off White Women Embellished Regular Fit Shirt. Brand: RIO. Color: Off White. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/rio-women-embellished-regular-fit-shirt/p/443061202_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,MAX Off white Women Floral Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260422/V1Yj/69e8acc414d0c217198c03c2/max_off_white_women_floral_print_regular_fit_shirt.jpg,MAX,Women,Shirts,419,599,30.05,,,,Off White,Regular Fit,,,Floral,"MAX Off white Women Floral Print Regular Fit Shirt. Brand: MAX. Color: Off White. Fit: Regular Fit. Pattern: Floral. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-floral-print-regular-fit-shirt/p/703357981_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,Styli Brown Women Floral Embroidered Regular Fit Shirt with Patch Pocket,https://assets.ajio.com/medias/sys_master/root1/20260326/kYfJ/69c45a0c9e784a25d58cbda0/styli_brown_women_floral_embroidered_regular_fit_shirt_with_patch_pocket.jpg,Styli,Women,Shirts,705,1799,44,,,,Brown,Regular Fit,,,Embroidered,"Styli Brown Women Floral Embroidered Regular Fit Shirt with Patch Pocket. Brand: Styli. Color: Brown. Fit: Regular Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/styli-women-floral-embroidered-regular-fit-shirt-with-patch-pocket/p/703213693_brown,2026-06-26T12:13:00.063541+00:00
Ajio,GAP Red Women Checks Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20251003/Y5gH/68dfabaf8bfb9009ac4f833d/gap_red_women_checks_relaxed_fit_shirt.jpg,GAP,Women,Shirts,1004,2499,40,,,,Red,Relaxed Fit,,,,"GAP Red Women Checks Relaxed Fit Shirt. Brand: GAP. Color: Red. Fit: Relaxed Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/gap-women-checks-relaxed-fit-shirt/p/442767935_red,2026-06-26T12:13:00.063541+00:00
Ajio,Lee Cooper Beige Women Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260204/coJt/69824105cbfa0d5608bdb3dd/lee_cooper_beige_women_relaxed_fit_shirt.jpg,Lee Cooper,Women,Shirts,431,1499,59,,,,Beige,Relaxed Fit,,,,"Lee Cooper Beige Women Relaxed Fit Shirt. Brand: Lee Cooper. Color: Beige. Fit: Relaxed Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/lee-cooper-women-relaxed-fit-shirt/p/443111726_beige,2026-06-26T12:13:00.063541+00:00
Ajio,RIO Black Women Embellished Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250121/qXqR/678f86eb663dbe1c5fead5b0/rio_black_women_embellished_regular_fit_shirt.jpg,RIO,Women,Shirts,178,699,49,,,,Black,Regular Fit,,,,"RIO Black Women Embellished Regular Fit Shirt. Brand: RIO. Color: Black. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/rio-women-embellished-regular-fit-shirt/p/443061202_black,2026-06-26T12:13:00.063541+00:00
Ajio,Svrnaa by AZORTE Khaki Women Checked Kota Boxy Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20240112/lfxM/65a12cb674cb305fe01442aa/svrnaa_by_azorte_khaki_women_checked_kota_boxy_fit_shirt.jpg,Svrnaa by AZORTE,Women,Shirts,270,1499,80,,,,Khaki,Boxy Fit,,,Checkered,"Svrnaa by AZORTE Khaki Women Checked Kota Boxy Fit Shirt. Brand: Svrnaa by AZORTE. Color: Khaki. Fit: Boxy Fit. Pattern: Checkered. Category: Women, Shirts",InStock,,https://www.ajio.com/svrnaa-by-azorte-women-checked-kota-boxy-fit-shirt/p/443032093_khaki,2026-06-26T12:13:00.063541+00:00
Ajio,ONLY Pink Women Polka-Dot Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250902/doi3/68b6e19d3d468c61abb6eab5/only_pink_women_polka-dot_print_regular_fit_shirt.jpg,ONLY,Women,Shirts,1250,3499,50,,,,Pink,Regular Fit,,,Polka,"ONLY Pink Women Polka-Dot Print Regular Fit Shirt. Brand: ONLY. Color: Pink. Fit: Regular Fit. Pattern: Polka. Category: Women, Shirts",InStock,,https://www.ajio.com/only-women-polka-dot-print-regular-fit-shirt/p/469774554_pink,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Multicoloured Women Printed Regular Fit Shirt with Cuban Collar,https://assets.ajio.com/medias/sys_master/root1/20250818/qUmK/68a32d338bfb9009ac8be36f/leia_multicoloured_women_printed_regular_fit_shirt_with_cuban_collar.jpg,LEIA,Women,Shirts,195,650,70,,,XS,Multi,Regular Fit,,,Printed,"LEIA Multicoloured Women Printed Regular Fit Shirt with Cuban Collar. Brand: LEIA. Color: Multi. Fit: Regular Fit. Pattern: Printed. Size: XS. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-printed-regular-fit-shirt-with-cuban-collar/p/702124762_multi,2026-06-26T12:13:00.063541+00:00
Ajio,RIO White Women Flat-Knit Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250326/UMRh/67e3c96355340d4b4f8af51b/rio_white_women_flat-knit_regular_fit_shirt.jpg,RIO,Women,Shirts,153,599,49,,,,Off White,Regular Fit,Knit,,,"RIO White Women Flat-Knit Regular Fit Shirt. Brand: RIO. Color: Off White. Fit: Regular Fit. Fabric: Knit. Category: Women, Shirts",InStock,,https://www.ajio.com/rio-women-flat-knit-regular-fit-shirt/p/443065214_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,Forever New Porcelain Women Lace Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260316/UqaG/69b7f1b98deac970f06ca1cd/forever_new_porcelain_women_lace_regular_fit_shirt.jpg,Forever New,Women,Shirts,2592,6400,55,,,,White,Regular Fit,,,,"Forever New Porcelain Women Lace Regular Fit Shirt. Brand: Forever New. Color: White. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/forever-new-women-lace-regular-fit-shirt/p/703160945_white,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store Cream Women Embroidery Shirt,https://assets.ajio.com/medias/sys_master/root1/20260609/VdhJ/6a281a0e14d0c217193228b2/the_souled_store_cream_women_embroidery_shirt.jpg,The Souled Store,Women,Shirts,1699,1699,,,,,Cream,,,,,"The Souled Store Cream Women Embroidery Shirt. Brand: The Souled Store. Color: Cream. Category: Women, Shirts",InStock,,https://www.ajio.com/the-souled-store-women-embroidery-shirt/p/703031717_cream,2026-06-26T12:13:00.063541+00:00
Ajio,MAAESA Pink Women Tie & Dye Regular Fit Shirt with Curved Hem,https://assets.ajio.com/medias/sys_master/root1/20250721/iqE1/687e1ec96034bf77f0e11a2b/maaesa_pink_women_tie_%26_dye_regular_fit_shirt_with_curved_hem.jpg,MAAESA,Women,Shirts,499,2497,75,,,3XL,Pink,Regular Fit,,,,"MAAESA Pink Women Tie & Dye Regular Fit Shirt with Curved Hem. Brand: MAAESA. Color: Pink. Fit: Regular Fit. Size: 3XL. Category: Women, Shirts. 732 shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/maaesa-women-tie--dye-regular-fit-shirt-with-curved-hem/p/702000293_pink,2026-06-26T12:13:00.063541+00:00
Ajio,Lee Cooper Pink Women Schiffli Embroidered Boxy Fit Shirt with Flap Pockets,https://assets.ajio.com/medias/sys_master/root1/20250912/lnBd/68c3f87e8bfb9009acfd142a/lee_cooper_pink_women_schiffli_embroidered_boxy_fit_shirt_with_flap_pockets.jpg,Lee Cooper,Women,Shirts,838,1686,29,,,,Lilac,Boxy Fit,,,Embroidered,"Lee Cooper Pink Women Schiffli Embroidered Boxy Fit Shirt with Flap Pockets. Brand: Lee Cooper. Color: Lilac. Fit: Boxy Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/lee-cooper-women-schiffli-embroidered-boxy-fit-shirt-with-flap-pockets/p/443071249_lilac,2026-06-26T12:13:00.063541+00:00
Ajio,Aahwan X AG Green Women Striped Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20251219/P18a/6945586b720fb821d39df30e/aahwan_x_ag_green_women_striped_regular_fit_shirt.jpg,Aahwan X AG,Women,Shirts,384,1999,76,,,L,Green,Regular Fit,,,Striped,"Aahwan X AG Green Women Striped Regular Fit Shirt. Brand: Aahwan X AG. Color: Green. Fit: Regular Fit. Pattern: Striped. Size: L. Category: Women, Shirts",InStock,,https://www.ajio.com/aahwan-x-ag-women-striped-regular-fit-shirt/p/702257786_green,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Off White Women Printed Regular Fit Shirt with Cuban Collar,https://assets.ajio.com/medias/sys_master/root1/20250818/J8d6/68a326023d468c61ab74d495/leia_off_white_women_printed_regular_fit_shirt_with_cuban_collar.jpg,LEIA,Women,Shirts,146,650,68,,,XL,Off White,Regular Fit,,,Printed,"LEIA Off White Women Printed Regular Fit Shirt with Cuban Collar. Brand: LEIA. Color: Off White. Fit: Regular Fit. Pattern: Printed. Size: XL. Category: Women, Shirts. 1.4K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/leia-women-printed-regular-fit-shirt-with-cuban-collar/p/702124762_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,FIG black Women Floral Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260608/Ffhc/6a26f5b414d0c217193016f2/fig_black_women_floral_print_regular_fit_shirt.jpg,FIG,Women,Shirts,559,799,30.04,,,,Black,Regular Fit,,,Floral,"FIG black Women Floral Print Regular Fit Shirt. Brand: FIG. Color: Black. Fit: Regular Fit. Pattern: Floral. Category: Women, Shirts",InStock,,https://www.ajio.com/fig-women-floral-print-regular-fit-shirt/p/443121673_black,2026-06-26T12:13:00.063541+00:00
Ajio,ONLY Beige & Black Women Polka-Dot Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250529/vhZK/683874cd7a6cd4182f69d69e/only_beige_%26_black_women_polka-dot_print_regular_fit_shirt.jpg,ONLY,Women,Shirts,735,2999,65,,,,Beige,Regular Fit,,,Polka,"ONLY Beige & Black Women Polka-Dot Print Regular Fit Shirt. Brand: ONLY. Color: Beige. Fit: Regular Fit. Pattern: Polka. Category: Women, Shirts",InStock,,https://www.ajio.com/only-women-polka-dot-print-regular-fit-shirt/p/469738573_beige,2026-06-26T12:13:00.063541+00:00
Ajio,CRIMSOUNE CLUB Blue Women Checked Slim Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250619/mQ10/68531b9b7a6cd4182fbf5eb9/crimsoune_club_blue_women_checked_slim_fit_shirt.jpg,CRIMSOUNE CLUB,Women,Shirts,665,1899,50,,,XL,Blue,Slim Fit,,,Checkered,"CRIMSOUNE CLUB Blue Women Checked Slim Fit Shirt. Brand: CRIMSOUNE CLUB. Color: Blue. Fit: Slim Fit. Pattern: Checkered. Size: XL. Category: Women, Shirts. 768 shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/crimsoune-club-women-checked-slim-fit-shirt/p/701771074_blue,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Blue Women Regular Fit Shirt with Button Closure,https://assets.ajio.com/medias/sys_master/root/20250609/Wul4/6846d55155340d4b4f95beff/leia_blue_women_regular_fit_shirt_with_button_closure.jpg,LEIA,Women,Shirts,347,1499,67,,,S,Blue,Regular Fit,,,,"LEIA Blue Women Regular Fit Shirt with Button Closure. Brand: LEIA. Color: Blue. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-regular-fit-shirt-with-button-closure/p/701599629_blue,2026-06-26T12:13:00.063541+00:00
Ajio,DNMX Beige Women Floral Print Relaxed Fit Top,https://assets.ajio.com/medias/sys_master/root1/20260519/NHz9/6a0c1e6914d0c21719eaf910/dnmx_beige_women_floral_print_relaxed_fit_top.jpg,DNMX,Women,Shirts,419,599,30.05,,,,Beige,Relaxed Fit,,,Floral,"DNMX Beige Women Floral Print Relaxed Fit Top. Brand: DNMX. Color: Beige. Fit: Relaxed Fit. Pattern: Floral. Category: Women, Shirts. 915 shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/dnmx-women-floral-print-relaxed-fit-top/p/443121324_beige,2026-06-26T12:13:00.063541+00:00
Ajio,Proearth by AZORTE Brown Women Regular Fit Shirt with Patch Pocket,https://assets.ajio.com/medias/sys_master/root/20250122/CeQ5/6790dd19663dbe1c5ff189ab/proearth_by_azorte_brown_women_regular_fit_shirt_with_patch_pocket.jpg,Proearth by AZORTE,Women,Shirts,603,2155,60,,,,Brown,Regular Fit,,,,"Proearth by AZORTE Brown Women Regular Fit Shirt with Patch Pocket. Brand: Proearth by AZORTE. Color: Brown. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/proearth-by-azorte-women-regular-fit-shirt-with-patch-pocket/p/443061471_brown,2026-06-26T12:13:00.063541+00:00
Ajio,ALLEN SOLLY Lilac Women Floral Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260305/mItA/69a957b24970ce6a6e1e934e/allen_solly_lilac_women_floral_print_regular_fit_shirt.jpg,ALLEN SOLLY,Women,Shirts,1091,2599,40,,,,Lilac,Regular Fit,,,Floral,"ALLEN SOLLY Lilac Women Floral Print Regular Fit Shirt. Brand: ALLEN SOLLY. Color: Lilac. Fit: Regular Fit. Pattern: Floral. Category: Women, Shirts",InStock,,https://www.ajio.com/allen-solly-women-floral-print-regular-fit-shirt/p/442851788_lilac,2026-06-26T12:13:00.063541+00:00
Ajio,TRUE FADES Red Women Regular Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20260427/qv7Z/69ef98f3fcb5bb61d2893132/true_fades_red_women_regular_fit_shirt_with_spread_collar.jpg,TRUE FADES,Women,Shirts,294,999,58,,,S,Red,Regular Fit,,,,"TRUE FADES Red Women Regular Fit Shirt with Spread Collar. Brand: TRUE FADES. Color: Red. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/true-fades-women-regular-fit-shirt-with-spread-collar/p/703386102_red,2026-06-26T12:13:00.063541+00:00
Ajio,TRUE FADES White Women Regular Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20260427/i8Ai/69ef9708fcb5bb61d288f10c/true_fades_white_women_regular_fit_shirt_with_spread_collar.jpg,TRUE FADES,Women,Shirts,294,999,58,,,L,White,Regular Fit,,,,"TRUE FADES White Women Regular Fit Shirt with Spread Collar. Brand: TRUE FADES. Color: White. Fit: Regular Fit. Size: L. Category: Women, Shirts",InStock,,https://www.ajio.com/true-fades-women-regular-fit-shirt-with-spread-collar/p/703386095_white,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Red Women Printed Regular Fit Shirt with Cuban Collar,https://assets.ajio.com/medias/sys_master/root1/20250818/pb4w/68a31d2e8bfb9009ac89cd5b/leia_red_women_printed_regular_fit_shirt_with_cuban_collar.jpg,LEIA,Women,Shirts,195,650,70,,,XXL,Red,Regular Fit,,,Printed,"LEIA Red Women Printed Regular Fit Shirt with Cuban Collar. Brand: LEIA. Color: Red. Fit: Regular Fit. Pattern: Printed. Size: XXL. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-printed-regular-fit-shirt-with-cuban-collar/p/702124730_red,2026-06-26T12:13:00.063541+00:00
Ajio,Lee Cooper Blue Women Schiffli Embroidered Boxy Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20241206/9taE/6752ee97c148fa1b301e4bfd/lee_cooper_blue_women_schiffli_embroidered_boxy_fit_shirt.jpg,Lee Cooper,Women,Shirts,264,1217,69,,,,Blue,Boxy Fit,,,Embroidered,"Lee Cooper Blue Women Schiffli Embroidered Boxy Fit Shirt. Brand: Lee Cooper. Color: Blue. Fit: Boxy Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/lee-cooper-women-schiffli-embroidered-boxy-fit-shirt/p/443060332_blue,2026-06-26T12:13:00.063541+00:00
Ajio,Outzidr Global Pink Women Striped Oversized Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250807/QDWd/6894dd1b8bfb9009ac6d6f90/outzidr_global_pink_women_striped_oversized_fit_shirt.jpg,Outzidr Global,Women,Shirts,548,799,2,,,,Pink,Oversized Fit,,,Striped,"Outzidr Global Pink Women Striped Oversized Fit Shirt. Brand: Outzidr Global. Color: Pink. Fit: Oversized Fit. Pattern: Striped. Category: Women, Shirts",InStock,,https://www.ajio.com/outzidr-global-women-striped-oversized-fit-shirt/p/702087962_pink,2026-06-26T12:13:00.063541+00:00
Ajio,KASHIANXSTYLE Beige Women Regular Fit Knitted Shirt,https://assets.ajio.com/medias/sys_master/root/20250505/j4U5/6818ee297a6cd4182f107f7f/kashianxstyle_beige_women_regular_fit_knitted_shirt.jpg,KASHIANXSTYLE,Women,Shirts,228,1499,83,,,,Beige,Regular Fit,,,,"KASHIANXSTYLE Beige Women Regular Fit Knitted Shirt. Brand: KASHIANXSTYLE. Color: Beige. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/kashianxstyle-women-regular-fit-knitted-shirt/p/701531731_beige,2026-06-26T12:13:00.063541+00:00
Ajio,Sassafras Red Women Boxy Fit Shirt with Roll-Up Sleeves,https://assets.ajio.com/medias/sys_master/root1/20251013/AzoC/68ecdcb28bfb9009ac686a68/sassafras_red_women_boxy_fit_shirt_with_roll-up_sleeves.jpg,Sassafras,Women,Shirts,378,1799,70,,,,Red,Boxy Fit,,Roll-Up Sleeve,,"Sassafras Red Women Boxy Fit Shirt with Roll-Up Sleeves. Brand: Sassafras. Color: Red. Fit: Boxy Fit. Sleeve: Roll-Up Sleeve. Category: Women, Shirts",InStock,,https://www.ajio.com/sassafras-women-boxy-fit-shirt-with-roll-up-sleeves-/p/702385239_red,2026-06-26T12:13:00.063541+00:00
Ajio,TRUE FADES Brown Women Regular Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20260427/DZTK/69ef9865fcb5bb61d2891e99/true_fades_brown_women_regular_fit_shirt_with_spread_collar.jpg,TRUE FADES,Women,Shirts,294,999,58,,,L,Brown,Regular Fit,,,,"TRUE FADES Brown Women Regular Fit Shirt with Spread Collar. Brand: TRUE FADES. Color: Brown. Fit: Regular Fit. Size: L. Category: Women, Shirts. 822 shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/true-fades-women-regular-fit-shirt-with-spread-collar/p/703386095_brown,2026-06-26T12:13:00.063541+00:00
Ajio,TRUE FADES Black Women Regular Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20260428/MzLZ/69f0119efcb5bb61d28a58ae/true_fades_black_women_regular_fit_shirt_with_spread_collar.jpg,TRUE FADES,Women,Shirts,294,999,58,,,S,Black,Regular Fit,,,,"TRUE FADES Black Women Regular Fit Shirt with Spread Collar. Brand: TRUE FADES. Color: Black. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/true-fades-women-regular-fit-shirt-with-spread-collar/p/703386102_black,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Mustard Women Printed Regular Fit Shirt with Cuban Collar,https://assets.ajio.com/medias/sys_master/root1/20250818/anZK/68a32afe8bfb9009ac8b9ac7/leia_mustard_women_printed_regular_fit_shirt_with_cuban_collar.jpg,LEIA,Women,Shirts,195,650,70,,,XS,Mustard,Regular Fit,,,Printed,"LEIA Mustard Women Printed Regular Fit Shirt with Cuban Collar. Brand: LEIA. Color: Mustard. Fit: Regular Fit. Pattern: Printed. Size: XS. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-printed-regular-fit-shirt-with-cuban-collar/p/702124730_mustard,2026-06-26T12:13:00.063541+00:00
Ajio,TRUE FADES White Women Regular Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20260427/4TZ3/69ef98acfcb5bb61d2892876/true_fades_white_women_regular_fit_shirt_with_spread_collar.jpg,TRUE FADES,Women,Shirts,294,999,58,,,S,White,Regular Fit,,,,"TRUE FADES White Women Regular Fit Shirt with Spread Collar. Brand: TRUE FADES. Color: White. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/true-fades-women-regular-fit-shirt-with-spread-collar/p/703386102_white,2026-06-26T12:13:00.063541+00:00
Ajio,PINACOLADA Dark Brown Women Regular Fit Spread-Collar Shirt,https://assets.ajio.com/medias/sys_master/root1/20260403/pWun/69cf1b0c9e784a25d5b6caff/pinacolada_dark_brown_women_regular_fit_spread-collar_shirt.jpg,PINACOLADA,Women,Shirts,560,1599,50,,,S,Brown,Regular Fit,,,,"PINACOLADA Dark Brown Women Regular Fit Spread-Collar Shirt. Brand: PINACOLADA. Color: Brown. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/pinacolada-women-regular-fit-spread-collar-shirt/p/703273872_brown,2026-06-26T12:13:00.063541+00:00
